!!SBtab TableName='Reaction' TableType='Reaction'																			
!Reaction	!SumFormula	!Reaction:Identifiers:kegg.reaction	!IsReversible	!NameForPlots	!Gene	!Bnumber													
PTS_RPTSsy	D_Glucose + Phosphoenolpyruvate <=> Pyruvate + D_Glucose_6_phosphate	RPTSsy	1	pts	ptsG + crr	b1101 + b2417													
CoA	0.392	0.279																	
CO2	0.545	0.124																	
D_Ribose_5_phosphate	0.614	0.761																	
Glycerone_phosphate	0.268	0.746																	
D_Glucose	0.111	0.966																	
D_Fructose_1_6_bisphosphate	0.352	0.828																	
D_Glyceraldehyde_3_phosphate	0.352	0.721																	
Phosphoenolpyruvate	0.352	0.407																	
Citrate	0.446	0.221																	
Succinyl_CoA	0.586	-0.0187																	
_3_Phospho_D_glycerate	0.352	0.569																	
D_Glucono_1_5_lactone_6_phosphate	0.494	0.983																	
D_Fructose_6_phosphate	0.352	0.895																	
_2_Phospho_D_glycerate	0.352	0.486																	
Succinate	0.466	-0.0512																	
Sedoheptulose_7_phosphate	0.575	0.822																	
PTS_RPTSsy	0.181	0.965																	
PGI_R02740	0.352	0.924																	
PFK_R04779	0.334	0.859																	
ALD_R01070	0.352	0.791																	
TIM_R01015	0.297	0.717																	
GAP_R01061	0.352	0.683																	
PGK_R01512	0.352	0.606																	
PGM_R01518	0.352	0.524																	
ENO_R00658	0.352	0.438																	
PYK_R00200	0.352	0.354																	
PDH_R00209	0.352	0.266																	
ZWF_R00835	0.429	0.983																	
GLH_R02035	0.585	0.974																	
PGD_R01528	0.651	0.919																	
RPI_R01056	0.664	0.919																	
RPE_R01529	0.637	0.86																	
TXT_R01641	0.502	0.736																	
TAL_R08575	0.567	0.887																	
TXT_R01067	0.427	0.838																	
FBP_R00762	0.372	0.857																	
CSN_R00351	0.393	0.198																	
ACN_R00351	0.506	0.224																	
ACN_R01900	0.614	0.176																	
ICD_R00709	0.645	0.1																	
KGD_R08549	0.622	0.0169																	
SCS_R00405	0.535	-0.0373																	
SDH_R02164	0.402	-0.0392																	
FUM_R01082	0.34	0.0355																	
MDH_R00342	0.334	0.141																	
EDD_R02036	0.334	0.141																	
EDA_R05605	0.334	0.141																	
MAEA_R00214	0.334	0.141																	
PCK_R00341	0.334	0.141																	
PPC_R00345	0.334	0.141																	
ACEA_R00479	0.334	0.141																	
ACEB_R00472	0.334	0.141																	
PTA_R00230	0.334	0.141																	
ACKA_R00315	0.334	0.141																	
STH_R00112	0.334	0.141																	
Acetate	0.466	-0.0512																	
Acetyl_phosphate	0.466	-0.0512																	
Glyoxylate	0.466	-0.0512																	
_2_Keto_3_deoxy_6_phospho_gluconate	0.466	-0.0512																	
HCO3	0.466	-0.0512																	
!!SBtab TableName='Proteomics' TableType='Quantity' Unit='copies_per_fl'																			
!Bnumber	!Abundance																		
b0002	3017																		
b0003	389																		
b0004	5555																		
b0005																			
b0006	99																		
b0007																			
b0008	7616																		
b0009	120																		
b0010																			
b0011																			
b0013																			
b0014	6760																		
b0015	369																		
b0018																			
b0019																			
b0020																			
b0023	17038																		
b0024																			
b0025																			
b0026	1337																		
b0027																			
b0028	1254																		
b0029	186																		
b0030	34																		
b0031	1096																		
b0032	2259																		
b0033	2072																		
b0034																			
b0035																			
b0036																			
b0037																			
b0038																			
b0039																			
b0040																			
b0041																			
b0042																			
b0043																			
b0044																			
b0045																			
b0046																			
b0047																			
b0048	241																		
b0049	70																		
b0050																			
b0051	324																		
b0052																			
b0053	1437																		
b0054	32																		
b0055																			
b0058																			
b0059	111																		
b0060																			
b0061																			
b0062																			
b0063																			
b0065																			
b0066																			
b0067																			
b0068	1017																		
b0069																			
b0070																			
b0071	6691																		
b0072	3413																		
b0073	3246																		
b0074	2573																		
b0075																			
b0076																			
b0077	741																		
b0078	997																		
b0080	176																		
b0081																			
b0082	172																		
b0083																			
b0084																			
b0085	144																		
b0086	155																		
b0087																			
b0088	78																		
b0089																			
b0090																			
b0091	144																		
b0092	124																		
b0093																			
b0094	338																		
b0095	2128																		
b0096																			
b0097																			
b0098	640																		
b0099																			
b0101																			
b0102	155																		
b0103																			
b0104	548																		
b0106																			
b0107																			
b0108																			
b0109	318																		
b0110																			
b0111																			
b0112	406																		
b0113	182																		
b0114	5980																		
b0115	3830																		
b0116	9553																		
b0117																			
b0118	4640																		
b0119																			
b0120																			
b0121	426																		
b0122																			
b0123	547																		
b0124	256																		
b0125	1055																		
b0126	2695																		
b0127	208																		
b0128																			
b0129																			
b0130																			
b0131																			
b0132																			
b0133	852																		
b0134	2017																		
b0135																			
b0136																			
b0137																			
b0138																			
b0139																			
b0140																			
b0141																			
b0142																			
b0143																			
b0144																			
b0145	3712																		
b0146																			
b0147																			
b0148																			
b0149	180																		
b0150																			
b0151																			
b0152																			
b0153																			
b0154	1535																		
b0155																			
b0156	1394																		
b0157																			
b0158																			
b0159	733																		
b0160																			
b0161	1273																		
b0162																			
b0163	1862																		
b0164																			
b0166	4541																		
b0167	13																		
b0168	1304																		
b0169	17587																		
b0170	12841																		
b0171	1174																		
b0172	4191																		
b0173																			
b0174																			
b0175																			
b0176																			
b0177	424																		
b0178	7468																		
b0179	743																		
b0180	4053																		
b0181	589																		
b0182	311																		
b0183																			
b0184																			
b0185	1813																		
b0186																			
b0187	234																		
b0188																			
b0189	822																		
b0190																			
b0191																			
b0192																			
b0193																			
b0194	2985																		
b0195																			
b0196																			
b0197	8783																		
b0198																			
b0199	490																		
b0200																			
b0201																			
b0204																			
b0207	131																		
b0208	20																		
b0209																			
b0210																			
b0211																			
b0212	263																		
b0213																			
b0214																			
b0215																			
b0217																			
b0218																			
b0219																			
b0220	1201																		
b0221	56																		
b0222	1662																		
b0223																			
b0224																			
b0225																			
b0226																			
b0227																			
b0228																			
b0229																			
b0230																			
b0231																			
b0232																			
b0233																			
b0234																			
b0235																			
b0236																			
b0237	2025																		
b0238	1112																		
b0239	84																		
b0240	1501																		
b0241																			
b0242	326																		
b0243	431																		
b0244																			
b0245																			
b0246																			
b0247																			
b0248																			
b0249																			
b0250																			
b0251																			
b0252																			
b0253																			
b0254																			
b0256																			
b0258																			
b0260																			
b0261	44																		
b0262																			
b0263																			
b0266																			
b0267																			
b0268																			
b0269																			
b0270																			
b0271																			
b0272																			
b0273																			
b0276																			
b0277																			
b0278																			
b0279																			
b0280																			
b0281																			
b0283																			
b0284																			
b0285																			
b0286																			
b0287																			
b0288																			
b0289																			
b0290																			
b0291																			
b0292																			
b0293																			
b0294																			
b0295																			
b0296																			
b0297																			
b0300																			
b0301																			
b0303																			
b0304																			
b0305																			
b0306																			
b0307																			
b0308																			
b0310																			
b0311																			
b0312																			
b0313																			
b0314																			
b0315																			
b0316																			
b0317																			
b0318																			
b0319																			
b0320																			
b0321																			
b0323																			
b0324																			
b0325	1312																		
b0326																			
b0327																			
b0328																			
b0329	2329																		
b0330																			
b0331																			
b0333																			
b0334																			
b0335																			
b0336																			
b0337	1667																		
b0338																			
b0339																			
b0340																			
b0341																			
b0346	9																		
b0347																			
b0348																			
b0349																			
b0350																			
b0351																			
b0352																			
b0353																			
b0354	234																		
b0355																			
b0356	444																		
b0357	181																		
b0358																			
b0363																			
b0364																			
b0365																			
b0366																			
b0367																			
b0368																			
b0369	1572																		
b0375																			
b0376																			
b0377																			
b0378																			
b0379																			
b0380																			
b0381	38																		
b0382																			
b0383																			
b0384																			
b0385																			
b0386	609																		
b0387																			
b0388	238																		
b0389	680																		
b0390																			
b0391																			
b0392																			
b0393	373																		
b0394	150																		
b0396																			
b0397																			
b0398																			
b0399																			
b0400																			
b0401																			
b0402																			
b0403																			
b0404																			
b0405																			
b0406	156																		
b0407	1969																		
b0408	152																		
b0409	25																		
b0410	283																		
b0411	161																		
b0412																			
b0413	196																		
b0414	38																		
b0415	6609																		
b0416	1804																		
b0417	138																		
b0418																			
b0419	348																		
b0420	69																		
b0421	133																		
b0422	315																		
b0423																			
b0424	466																		
b0425																			
b0426	4125																		
b0427																			
b0428																			
b0429																			
b0430																			
b0431	1915																		
b0432	1863																		
b0433																			
b0434	978																		
b0435	1390																		
b0436	9068																		
b0437	3847																		
b0438	1368																		
b0439	1371																		
b0440	10862																		
b0441	664																		
b0442																			
b0443	35																		
b0444	324																		
b0445																			
b0446																			
b0447																			
b0448																			
b0449																			
b0450																			
b0451																			
b0452	157																		
b0453	1703																		
b0454																			
b0455																			
b0456																			
b0457																			
b0458																			
b0459																			
b0460																			
b0461																			
b0462	173																		
b0463	848																		
b0464																			
b0465																			
b0466																			
b0467																			
b0468																			
b0469	1141																		
b0470	29																		
b0471	2489																		
b0472																			
b0473	1264																		
b0474	3974																		
b0475																			
b0476																			
b0477																			
b0478																			
b0479																			
b0480	404																		
b0481	469																		
b0482																			
b0483																			
b0484	282																		
b0485																			
b0486																			
b0487																			
b0488																			
b0489																			
b0490																			
b0491																			
b0492	1644																		
b0493																			
b0494	148																		
b0495																			
b0496																			
b0497																			
b0498																			
b0499																			
b0502																			
b0503																			
b0504																			
b0505																			
b0506	79																		
b0507																			
b0508																			
b0509																			
b0511																			
b0512																			
b0513																			
b0514																			
b0515																			
b0516																			
b0517																			
b0518																			
b0520																			
b0521																			
b0522																			
b0523	3157																		
b0524																			
b0525	4366																		
b0526	518																		
b0527																			
b0528	1144																		
b0529	501																		
b0530																			
b0531																			
b0532																			
b0533																			
b0534																			
b0535																			
b0536																			
b0537																			
b0543																			
b0544																			
b0545																			
b0546																			
b0547																			
b0548																			
b0549																			
b0550																			
b0551																			
b0553																			
b0554																			
b0555																			
b0562																			
b0564																			
b0565	625																		
b0566																			
b0567																			
b0568																			
b0569																			
b0570																			
b0571	111																		
b0572	101																		
b0573	1213																		
b0574	171																		
b0575																			
b0576																			
b0577																			
b0578	2124																		
b0579																			
b0580																			
b0581																			
b0583																			
b0584																			
b0585																			
b0586																			
b0587																			
b0588																			
b0589																			
b0590																			
b0591																			
b0592	121																		
b0593																			
b0594																			
b0595																			
b0596																			
b0597																			
b0598	137																		
b0599																			
b0600																			
b0601																			
b0602																			
b0603																			
b0604	62																		
b0605	15751																		
b0606	744																		
b0607	2140																		
b0608																			
b0610																			
b0611																			
b0612																			
b0613																			
b0614																			
b0615																			
b0616																			
b0617																			
b0618																			
b0619																			
b0620																			
b0621																			
b0622																			
b0623	20163																		
b0624																			
b0627																			
b0628	439																		
b0629																			
b0630																			
b0631	2475																		
b0632	990																		
b0633	46																		
b0634																			
b0635																			
b0636																			
b0637																			
b0638																			
b0639																			
b0640																			
b0641																			
b0642	1782																		
b0643	520																		
b0644																			
b0645																			
b0646																			
b0647																			
b0648																			
b0649																			
b0650																			
b0651	76																		
b0652																			
b0653																			
b0654																			
b0655	1850																		
b0657																			
b0658	173																		
b0659																			
b0660	755																		
b0661																			
b0662	59																		
b0665																			
b0670																			
b0672																			
b0673																			
b0674	741																		
b0675	496																		
b0676	27																		
b0677																			
b0678	762																		
b0679	193																		
b0680	1435																		
b0681																			
b0682																			
b0683	2114																		
b0684	196																		
b0685																			
b0686	501																		
b0687	416																		
b0688	1185																		
b0689																			
b0691																			
b0692																			
b0693																			
b0694																			
b0695																			
b0696																			
b0697																			
b0698																			
b0699																			
b0700																			
b0702																			
b0703																			
b0704																			
b0705																			
b0706																			
b0707																			
b0708																			
b0709																			
b0710	565																		
b0711																			
b0712	68																		
b0713																			
b0714																			
b0715																			
b0716																			
b0717																			
b0718																			
b0719																			
b0720	4644																		
b0721																			
b0722	215																		
b0723	2476																		
b0724	2311																		
b0726	2125																		
b0727	4080																		
b0728	5846																		
b0729	5563																		
b0730																			
b0731																			
b0732																			
b0733	693																		
b0734	321																		
b0735																			
b0736																			
b0737	185																		
b0738																			
b0739																			
b0740	2509																		
b0741	107																		
b0742	712																		
b0746																			
b0749																			
b0750	213																		
b0751																			
b0752																			
b0753																			
b0754	3710																		
b0755	6203																		
b0756	721																		
b0757	118																		
b0759	391																		
b0760	61																		
b0761																			
b0762																			
b0763	637																		
b0764																			
b0765																			
b0766																			
b0767	1371																		
b0768																			
b0769																			
b0770																			
b0771																			
b0772	78																		
b0773	134																		
b0774																			
b0775																			
b0776																			
b0777																			
b0778	125																		
b0779	62																		
b0780																			
b0781																			
b0782	2355																		
b0783	238																		
b0784	286																		
b0785	315																		
b0786																			
b0787																			
b0788																			
b0789																			
b0790																			
b0791																			
b0792																			
b0793																			
b0794																			
b0795																			
b0796																			
b0797																			
b0798																			
b0799																			
b0800	1052																		
b0801	1517																		
b0802																			
b0803																			
b0804																			
b0805																			
b0806																			
b0807																			
b0808																			
b0809	762																		
b0810																			
b0811	5384																		
b0812	5810																		
b0813																			
b0814																			
b0815																			
b0816																			
b0817																			
b0818																			
b0819	2287																		
b0820	275																		
b0821																			
b0822																			
b0823																			
b0824																			
b0825																			
b0826																			
b0827	228																		
b0828																			
b0829																			
b0830	580																		
b0831																			
b0832																			
b0833																			
b0834																			
b0835																			
b0836																			
b0837																			
b0838	1162																		
b0839	922																		
b0840																			
b0841																			
b0842																			
b0843																			
b0844																			
b0845																			
b0846																			
b0847																			
b0848																			
b0849																			
b0850																			
b0851	122																		
b0852																			
b0853																			
b0854	1699																		
b0855																			
b0856																			
b0857																			
b0858																			
b0859																			
b0860	7098																		
b0861																			
b0862																			
b0863	2744																		
b0864	243																		
b0865	181																		
b0866																			
b0867																			
b0868																			
b0869																			
b0870	598																		
b0871	807																		
b0872																			
b0873																			
b0874																			
b0875																			
b0876																			
b0877																			
b0878																			
b0879																			
b0880	589																		
b0881																			
b0882	1354																		
b0884	4038																		
b0885																			
b0886																			
b0887																			
b0888	2377																		
b0889	4379																		
b0890																			
b0891	1116																		
b0892																			
b0893	2144																		
b0894																			
b0895																			
b0896																			
b0897	1620																		
b0898																			
b0899																			
b0900																			
b0901																			
b0902	254																		
b0903	4595																		
b0904																			
b0905																			
b0906																			
b0907	8002																		
b0908	701																		
b0909																			
b0910	339																		
b0911	13745																		
b0912	4291																		
b0913																			
b0914	50																		
b0915																			
b0916																			
b0917	610																		
b0918	454																		
b0919																			
b0920																			
b0921																			
b0922																			
b0923	184																		
b0924																			
b0925																			
b0926																			
b0927	602																		
b0928	5576																		
b0929	696																		
b0930	2977																		
b0931	444																		
b0932	942																		
b0933																			
b0934																			
b0935																			
b0936																			
b0937																			
b0938																			
b0939																			
b0940																			
b0941																			
b0942																			
b0943																			
b0944																			
b0945	542																		
b0946																			
b0947	92																		
b0948	14																		
b0949																			
b0950																			
b0951																			
b0952																			
b0953																			
b0954	4232																		
b0955																			
b0956	117																		
b0957	4885																		
b0958																			
b0959																			
b0960																			
b0961																			
b0962	248																		
b0963	629																		
b0964																			
b0965	1034																		
b0966																			
b0967	72																		
b0968	75																		
b0969																			
b0970																			
b0971																			
b0972																			
b0973																			
b0974																			
b0975																			
b0976																			
b0977																			
b0978																			
b0979																			
b0980																			
b0981																			
b0982																			
b0983																			
b0984																			
b0985																			
b0986																			
b0987																			
b0989																			
b0990																			
b0991																			
b0992																			
b0993																			
b0994																			
b0995																			
b0996																			
b0997																			
b0998																			
b0999																			
b1000	363																		
b1001																			
b1002	413																		
b1003	1719																		
b1004	3794																		
b1006																			
b1007																			
b1008																			
b1009																			
b1010																			
b1011																			
b1012																			
b1013																			
b1014																			
b1015																			
b1018	731																		
b1019																			
b1020																			
b1021																			
b1022																			
b1023																			
b1024																			
b1025																			
b1026																			
b1027																			
b1028																			
b1029																			
b1032																			
b1033	372																		
b1034																			
b1035	652																		
b1036																			
b1037																			
b1038																			
b1039																			
b1040																			
b1041																			
b1042																			
b1043																			
b1044																			
b1045	171																		
b1046																			
b1047																			
b1048	1419																		
b1049	39																		
b1050																			
b1051	315																		
b1053																			
b1054																			
b1055																			
b1056	613																		
b1057																			
b1058																			
b1059	297																		
b1060																			
b1061																			
b1062	1325																		
b1063																			
b1064	1387																		
b1065																			
b1066																			
b1067	492																		
b1068																			
b1069																			
b1070																			
b1071																			
b1072																			
b1073																			
b1074																			
b1075																			
b1076																			
b1077																			
b1078																			
b1079																			
b1080																			
b1081																			
b1082																			
b1083																			
b1084	990																		
b1085																			
b1086	64																		
b1087	319																		
b1088	395																		
b1089	7280																		
b1090																			
b1091	1560																		
b1092	3392																		
b1093	3790																		
b1094	18505																		
b1095	964																		
b1096																			
b1097																			
b1098	61																		
b1099																			
b1100																			
b1101	1416																		
b1102																			
b1103	3388																		
b1104																			
b1105	236																		
b1106																			
b1107	105																		
b1108	860																		
b1109	420																		
b1110																			
b1111																			
b1112																			
b1113																			
b1114	54																		
b1115																			
b1116																			
b1117	129																		
b1118																			
b1119																			
b1120	266																		
b1121																			
b1122																			
b1123	3210																		
b1124																			
b1125																			
b1126	265																		
b1127	250																		
b1128	608																		
b1129																			
b1130	1213																		
b1131	2221																		
b1132																			
b1133	148																		
b1134																			
b1135																			
b1136	13764																		
b1137																			
b1138																			
b1139																			
b1140																			
b1141																			
b1143																			
b1144																			
b1145																			
b1146																			
b1147																			
b1148																			
b1150																			
b1151																			
b1152																			
b1153																			
b1154																			
b1155																			
b1156																			
b1157																			
b1158																			
b1159																			
b1160																			
b1161																			
b1162																			
b1163																			
b1164																			
b1165																			
b1166																			
b1167																			
b1168																			
b1171																			
b1172																			
b1174	1330																		
b1175	1663																		
b1176	119																		
b1177																			
b1178																			
b1179	489																		
b1180	112																		
b1181																			
b1182																			
b1183																			
b1184																			
b1185																			
b1186																			
b1187	206																		
b1188	40																		
b1189	207																		
b1190	14																		
b1191																			
b1192	61																		
b1193																			
b1194																			
b1195																			
b1196																			
b1197	235																		
b1198																			
b1199	208																		
b1200	553																		
b1201																			
b1202																			
b1203	1149																		
b1204																			
b1205																			
b1206																			
b1207	3197																		
b1208																			
b1209	103																		
b1210																			
b1211																			
b1212																			
b1213																			
b1214																			
b1215	2475																		
b1216																			
b1217	129																		
b1218																			
b1219	872																		
b1220																			
b1221	729																		
b1222																			
b1223																			
b1224																			
b1225																			
b1226																			
b1227																			
b1229																			
b1232	888																		
b1233																			
b1234																			
b1235																			
b1236	1522																		
b1237	15555																		
b1238																			
b1241	6020																		
b1242																			
b1243	9443																		
b1244																			
b1245																			
b1246																			
b1247																			
b1248																			
b1249																			
b1250																			
b1251	3146																		
b1252																			
b1253																			
b1254																			
b1255																			
b1256																			
b1257	169																		
b1258	438																		
b1259																			
b1260	3169																		
b1261	1980																		
b1262	746																		
b1263	318																		
b1264	127																		
b1266																			
b1267	368																		
b1268																			
b1269	151																		
b1270																			
b1271																			
b1272	82																		
b1273	603																		
b1274	377																		
b1275	165																		
b1276	797																		
b1277																			
b1278																			
b1279																			
b1280	20																		
b1281	425																		
b1282																			
b1283																			
b1284	171																		
b1285																			
b1286	479																		
b1287																			
b1288	8913																		
b1289																			
b1290																			
b1291																			
b1292																			
b1293																			
b1294	24																		
b1295																			
b1296																			
b1297																			
b1298																			
b1299																			
b1300																			
b1301																			
b1302																			
b1303																			
b1304	1118																		
b1305	38																		
b1306																			
b1307																			
b1308																			
b1309																			
b1310																			
b1311																			
b1312																			
b1313																			
b1314																			
b1315																			
b1316																			
b1317																			
b1319																			
b1320																			
b1321	397																		
b1322																			
b1323	59																		
b1324	12450																		
b1325	92																		
b1326	45																		
b1327																			
b1328																			
b1329	193																		
b1330																			
b1332																			
b1333	900																		
b1334	1125																		
b1335																			
b1336																			
b1337																			
b1338																			
b1339																			
b1340																			
b1341	17																		
b1342																			
b1343																			
b1344																			
b1345																			
b1346																			
b1347																			
b1348																			
b1349																			
b1350																			
b1351																			
b1352																			
b1353																			
b1355																			
b1356																			
b1357																			
b1358																			
b1359																			
b1360																			
b1361																			
b1362																			
b1363																			
b1365																			
b1366																			
b1368																			
b1370																			
b1372																			
b1374																			
b1375																			
b1376	700																		
b1377																			
b1378	51																		
b1379																			
b1380	595																		
b1381																			
b1382																			
b1383																			
b1384																			
b1385																			
b1386																			
b1387																			
b1388																			
b1389																			
b1390																			
b1391																			
b1392																			
b1393																			
b1394																			
b1395																			
b1396																			
b1397																			
b1398																			
b1399																			
b1400	31																		
b1406	425																		
b1407																			
b1408																			
b1409																			
b1410																			
b1411																			
b1412	629																		
b1413																			
b1414	430																		
b1415																			
b1418																			
b1419																			
b1420																			
b1421																			
b1422	225																		
b1423	11																		
b1424	98																		
b1426	33																		
b1427	58																		
b1428																			
b1429																			
b1430	218																		
b1431	559																		
b1432																			
b1433																			
b1434																			
b1435																			
b1436																			
b1438																			
b1439																			
b1440	124																		
b1441																			
b1442																			
b1443																			
b1444																			
b1445																			
b1446																			
b1447																			
b1448																			
b1449	289																		
b1450																			
b1451																			
b1452	785																		
b1453																			
b1454																			
b1455																			
b1456																			
b1457																			
b1459																			
b1460																			
b1461																			
b1462																			
b1463																			
b1464																			
b1465																			
b1466																			
b1467																			
b1468																			
b1469																			
b1470																			
b1471																			
b1472																			
b1473																			
b1474																			
b1475																			
b1476																			
b1477																			
b1478																			
b1479	1025																		
b1480	5484																		
b1481																			
b1482	4104																		
b1483																			
b1484																			
b1485																			
b1486																			
b1487																			
b1488																			
b1489																			
b1490	31																		
b1491																			
b1492	150																		
b1493																			
b1494																			
b1495																			
b1496																			
b1497																			
b1498	16																		
b1499																			
b1500																			
b1501																			
b1502																			
b1503																			
b1504																			
b1505																			
b1506																			
b1507																			
b1508																			
b1511																			
b1512																			
b1513																			
b1514																			
b1515																			
b1516	73																		
b1517	49																		
b1518																			
b1519	58																		
b1520																			
b1521																			
b1522																			
b1523																			
b1524																			
b1525																			
b1526																			
b1527																			
b1528																			
b1529																			
b1530																			
b1531																			
b1532																			
b1533																			
b1534																			
b1535																			
b1536	294																		
b1537																			
b1538	543																		
b1539	2418																		
b1540																			
b1541																			
b1542																			
b1544																			
b1545																			
b1547																			
b1549																			
b1550	1899																		
b1551																			
b1552																			
b1553																			
b1554																			
b1555																			
b1556																			
b1557																			
b1558																			
b1559																			
b1560																			
b1561																			
b1562																			
b1563																			
b1564																			
b1565																			
b1566																			
b1567																			
b1568																			
b1569																			
b1570																			
b1571																			
b1572																			
b1573																			
b1575																			
b1576																			
b1577																			
b1578																			
b1579																			
b1580																			
b1581																			
b1582																			
b1583																			
b1584	60																		
b1585																			
b1586																			
b1587																			
b1588																			
b1589																			
b1590																			
b1591																			
b1592																			
b1593																			
b1594																			
b1595																			
b1596																			
b1597																			
b1598																			
b1599																			
b1600																			
b1601																			
b1602	2656																		
b1603	1810																		
b1604	2509																		
b1605																			
b1606																			
b1607																			
b1608	48																		
b1609																			
b1610																			
b1611																			
b1612	1230																		
b1613	919																		
b1614	1336																		
b1615																			
b1616																			
b1617																			
b1618																			
b1619	857																		
b1620																			
b1621																			
b1622																			
b1623	152																		
b1624	74																		
b1625																			
b1626																			
b1627																			
b1628																			
b1629																			
b1630																			
b1631																			
b1632																			
b1633																			
b1634																			
b1635	1377																		
b1636																			
b1637	1052																		
b1638	545																		
b1639																			
b1640	74																		
b1641	469																		
b1642	570																		
b1643																			
b1644																			
b1645																			
b1646	406																		
b1647	430																		
b1648																			
b1649																			
b1650																			
b1651	759																		
b1652																			
b1653																			
b1654	4522																		
b1655																			
b1656	5113																		
b1657																			
b1658	1040																		
b1659																			
b1660																			
b1661	159																		
b1662	495																		
b1663																			
b1664																			
b1665																			
b1666																			
b1667	1938																		
b1668	61																		
b1669																			
b1670																			
b1671																			
b1672																			
b1673																			
b1674																			
b1675	303																		
b1676	5893																		
b1677	5257																		
b1678	359																		
b1679																			
b1680	354																		
b1681																			
b1682	140																		
b1683																			
b1684																			
b1685																			
b1686	458																		
b1687	322																		
b1688																			
b1689																			
b1690																			
b1691																			
b1692																			
b1693	174																		
b1694																			
b1695																			
b1696																			
b1697																			
b1698																			
b1699																			
b1700																			
b1701																			
b1702	614																		
b1703	127																		
b1704																			
b1705																			
b1706																			
b1707																			
b1708																			
b1709																			
b1710	1425																		
b1711																			
b1712	5545																		
b1713	1276																		
b1714	1009																		
b1716	9325																		
b1717																			
b1718	3849																		
b1719	806																		
b1722																			
b1723	400																		
b1724																			
b1725	96																		
b1726																			
b1727	360																		
b1728																			
b1729	862																		
b1730																			
b1731																			
b1732	2565																		
b1733																			
b1734																			
b1735																			
b1736																			
b1737																			
b1738	140																		
b1739	2380																		
b1740	1515																		
b1741																			
b1742																			
b1743																			
b1744																			
b1745																			
b1746																			
b1747																			
b1748	41																		
b1749	515																		
b1750																			
b1751																			
b1752																			
b1753																			
b1754																			
b1755																			
b1756																			
b1757																			
b1758																			
b1759																			
b1760																			
b1761	4424																		
b1762																			
b1763																			
b1764	567																		
b1765	1432																		
b1766																			
b1767	271																		
b1768	161																		
b1769																			
b1770																			
b1771																			
b1772																			
b1773																			
b1774																			
b1775																			
b1776																			
b1777																			
b1778	1009																		
b1779	18515																		
b1780	372																		
b1781																			
b1782	207																		
b1783	1048																		
b1784																			
b1785																			
b1786																			
b1787	158																		
b1788																			
b1789																			
b1790																			
b1791																			
b1792	241																		
b1793																			
b1794																			
b1795																			
b1796																			
b1797																			
b1798																			
b1799																			
b1800																			
b1801																			
b1802																			
b1803																			
b1804																			
b1805	43																		
b1806																			
b1807																			
b1808																			
b1809	1128																		
b1810																			
b1811																			
b1812																			
b1813																			
b1814																			
b1815																			
b1816																			
b1817	4901																		
b1818	501																		
b1819	761																		
b1820																			
b1821																			
b1822																			
b1823	23462																		
b1824																			
b1825																			
b1826																			
b1827	418																		
b1828																			
b1829																			
b1830	554																		
b1831	1147																		
b1832	606																		
b1833																			
b1834																			
b1835																			
b1836	1191																		
b1837																			
b1838																			
b1839																			
b1840																			
b1841																			
b1842																			
b1843																			
b1844																			
b1845																			
b1846	24																		
b1847	2901																		
b1848																			
b1849	568																		
b1850	3035																		
b1851																			
b1852	1078																		
b1853																			
b1854	1541																		
b1855																			
b1856																			
b1857																			
b1858																			
b1859																			
b1860																			
b1861																			
b1862																			
b1863																			
b1864	1316																		
b1865																			
b1866	1670																		
b1867	198																		
b1868																			
b1869																			
b1870	275																		
b1871																			
b1872																			
b1873																			
b1874																			
b1875																			
b1876	567																		
b1877																			
b1878																			
b1879																			
b1880																			
b1881																			
b1882																			
b1883																			
b1884																			
b1885																			
b1886																			
b1887																			
b1888																			
b1889																			
b1890																			
b1891																			
b1892																			
b1895																			
b1896	273																		
b1897	56																		
b1900																			
b1901	52																		
b1902																			
b1904																			
b1905	1559																		
b1906																			
b1907																			
b1908	793																		
b1909																			
b1910																			
b1912																			
b1913																			
b1914	77																		
b1915																			
b1916																			
b1917	310																		
b1918																			
b1919	890																		
b1920	10424																		
b1921																			
b1922																			
b1923																			
b1924																			
b1925																			
b1926																			
b1927	85																		
b1928	164																		
b1929																			
b1930																			
b1931																			
b1932																			
b1936																			
b1937																			
b1938																			
b1939																			
b1940																			
b1941																			
b1942																			
b1943																			
b1944																			
b1945																			
b1946																			
b1947																			
b1948																			
b1949																			
b1950																			
b1951																			
b1952																			
b1953																			
b1954																			
b1955	131																		
b1956																			
b1957																			
b1958																			
b1959																			
b1960																			
b1961																			
b1962																			
b1963																			
b1967	1313																		
b1968																			
b1969																			
b1970																			
b1971																			
b1972																			
b1973																			
b1974																			
b1975																			
b1976	88																		
b1978																			
b1981																			
b1982	186																		
b1983	345																		
b1985																			
b1987																			
b1988																			
b1989																			
b1990	48																		
b1991																			
b1992																			
b1993																			
b1994																			
b1999																			
b2000																			
b2001																			
b2002																			
b2003																			
b2004																			
b2005																			
b2006																			
b2007	3428																		
b2008																			
b2009	241																		
b2010																			
b2011																			
b2012																			
b2013																			
b2014																			
b2015																			
b2016	326																		
b2017																			
b2019	2406																		
b2020	821																		
b2021	1276																		
b2022	1316																		
b2023	678																		
b2024																			
b2025	577																		
b2026	383																		
b2027	550																		
b2028																			
b2029	10349																		
b2032																			
b2033																			
b2034	187																		
b2035																			
b2036	1079																		
b2037																			
b2038	204																		
b2039	1221																		
